bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,pictorial,first_name,middle_name,last_name,nickname,suffix,official_full_name,birthday,gender,term_type,term_start,term_end,state,district,senate_class,party,caucus,state_rank,url,address,phone,fax,contact_form,office,rss_url,how_appointed
R000321,,,409292,,,,,Edward White Robertson,20483,,,7961,Q1294079,kg:/m/02w43l2,,Edward,White,Robertson,,,,1823-06-13,M,rep,1887-12-05,1889-03-03,LA,6,,Democrat,,,,,,,,,,
R000415,,,409381,,,,,Jacob Romeis,20600,,,8045,Q6119193,kg:/m/02rm18d,,Jacob,,Romeis,,,,1835-12-01,M,rep,1885-12-07,1887-03-03,OH,10,,Republican,,,,,,,,,,
R000415,,,409381,,,,,Jacob Romeis,20600,,,8045,Q6119193,kg:/m/02rm18d,,Jacob,,Romeis,,,,1835-12-01,M,rep,1887-12-05,1889-03-03,OH,10,,Republican,,,,,,,,,,
R000530,,,409488,,,,,John E. Russell,20739,,,8132,Q1699897,kg:/m/02rhjyv,,John,Edwards,Russell,,,,1834-01-20,M,rep,1887-12-05,1889-03-03,MA,10,,Democrat,,,,,,,,,,
S000091,,,409603,,,,,Philetus Sawyer,21246,,,8239,Q2085930,kg:/m/0b8b3w,,Philetus,,Sawyer,,,,1816-09-22,M,rep,1865-12-04,1867-03-03,WI,5,,Republican,,,,,,,,,,
S000091,,,409603,,,,,Philetus Sawyer,21246,,,8239,Q2085930,kg:/m/0b8b3w,,Philetus,,Sawyer,,,,1816-09-22,M,rep,1867-03-04,1869-03-03,WI,5,,Republican,,,,,,,,,,
S000091,,,409603,,,,,Philetus Sawyer,21246,,,8239,Q2085930,kg:/m/0b8b3w,,Philetus,,Sawyer,,,,1816-09-22,M,rep,1869-03-04,1871-03-03,WI,5,,Republican,,,,,,,,,,
S000091,,,409603,,,,,Philetus Sawyer,21246,,,8239,Q2085930,kg:/m/0b8b3w,,Philetus,,Sawyer,,,,1816-09-22,M,rep,1871-03-04,1873-03-03,WI,5,,Republican,,,,,,,,,,
S000091,,,409603,,,,,Philetus Sawyer,21246,,,8239,Q2085930,kg:/m/0b8b3w,,Philetus,,Sawyer,,,,1816-09-22,M,rep,1873-12-01,1875-03-03,WI,6,,Republican,,,,,,,,,,
S000091,,,409603,,,,,Philetus Sawyer,21246,,,8239,Q2085930,kg:/m/0b8b3w,,Philetus,,Sawyer,,,,1816-09-22,M,sen,1881-12-05,1887-03-03,WI,,1,Republican,,,,,,,,,,
S000091,,,409603,,,,,Philetus Sawyer,21246,,,8239,Q2085930,kg:/m/0b8b3w,,Philetus,,Sawyer,,,,1816-09-22,M,sen,1887-12-05,1893-03-03,WI,,1,Republican,,,,,,,,,,
S000188,,,409693,,,,,William Lawrence Scott,21371,,,8314,Q1410929,kg:/m/0ksrsy,,William,Lawrence,Scott,,,,1828-07-02,M,rep,1885-12-07,1887-03-03,PA,27,,Democrat,,,,,,,,,,
S000188,,,409693,,,,,William Lawrence Scott,21371,,,8314,Q1410929,kg:/m/0ksrsy,,William,Lawrence,Scott,,,,1828-07-02,M,rep,1887-12-05,1889-03-03,PA,27,,Democrat,,,,,,,,,,
S000267,,,409768,,,,,Henry W. Seymour,21466,,,8384,Q1607367,kg:/m/02q66wc,,Henry,William,Seymour,,,,1834-07-21,M,rep,1887-12-05,1889-03-03,MI,11,,Republican,,,,,,,,,,
S000304,,,409802,,,,,Frank T. Shaw,21513,,,8415,Q759146,kg:/m/0ggkk9,,Frank,Thomas,Shaw,,,,1841-10-07,M,rep,1885-12-07,1887-03-03,MD,2,,Democrat,,,,,,,,,,
S000304,,,409802,,,,,Frank T. Shaw,21513,,,8415,Q759146,kg:/m/0ggkk9,,Frank,Thomas,Shaw,,,,1841-10-07,M,rep,1887-12-05,1889-03-03,MD,2,,Democrat,,,,,,,,,,
S000546,,,410028,,,,,Henry Smith (Wisconsin politician),21812,,,8629,Q1607270,kg:/m/026qxwq,,Henry,,Smith,,,,1838-07-22,M,rep,1887-12-05,1889-03-03,WI,4,,Union,,,,,,,,,,
S000665,,,410138,,,,,Charles P. Snyder (politician),21957,,,8732,Q1065710,kg:/m/03bypt3,,Charles,Philip,Snyder,,,,1847-06-09,M,rep,1883-12-03,1885-03-03,WV,3,,Democrat,,,,,,,,,,
S000665,,,410138,,,,,Charles P. Snyder (politician),21957,,,8732,Q1065710,kg:/m/03bypt3,,Charles,Philip,Snyder,,,,1847-06-09,M,rep,1885-12-07,1887-03-03,WV,3,,Democrat,,,,,,,,,,
S000665,,,410138,,,,,Charles P. Snyder (politician),21957,,,8732,Q1065710,kg:/m/03bypt3,,Charles,Philip,Snyder,,,,1847-06-09,M,rep,1887-12-05,1889-03-03,WV,3,,Democrat,,,,,,,,,,
S000692,,,410163,,,,,William H. Sowden,21993,,,8755,Q8012165,kg:/m/0ksrpy,,William,Henry,Sowden,,,,1840-06-06,M,rep,1885-12-07,1887-03-03,PA,10,,Democrat,,,,,,,,,,
S000692,,,410163,,,,,William H. Sowden,21993,,,8755,Q8012165,kg:/m/0ksrpy,,William,Henry,Sowden,,,,1840-06-06,M,rep,1887-12-05,1889-03-03,PA,10,,Democrat,,,,,,,,,,
S001133,,,410584,,,,,George G. Symes,22534,,,9140,Q1507392,kg:/m/02rhgkg,,George,Gifford,Symes,,,,1840-04-28,M,rep,1885-12-07,1887-03-03,CO,1,,Republican,,,,,,,,,,
S001133,,,410584,,,,,George G. Symes,22534,,,9140,Q1507392,kg:/m/02rhgkg,,George,Gifford,Symes,,,,1840-04-28,M,rep,1887-12-05,1889-03-03,CO,1,,Republican,,,,,,,,,,
T000044,,,410632,,,,,Timothy E. Tarsney,22687,,,9182,Q1531484,kg:/m/02pw5x0,,Timothy,Edward,Tarsney,,,,1849-02-04,M,rep,1885-12-07,1887-03-03,MI,8,,Democrat,,,,,,,,,,
T000044,,,410632,,,,,Timothy E. Tarsney,22687,,,9182,Q1531484,kg:/m/02pw5x0,,Timothy,Edward,Tarsney,,,,1849-02-04,M,rep,1887-12-05,1889-03-03,MI,8,,Democrat,,,,,,,,,,
T000055,,,410643,,,,,William P. Taulbee,22700,,,9191,Q928242,kg:/m/02rj_x5,,William,Preston,Taulbee,,,,1851-10-22,M,rep,1885-12-07,1887-03-03,KY,10,,Democrat,,,,,,,,,,
T000055,,,410643,,,,,William P. Taulbee,22700,,,9191,Q928242,kg:/m/02rj_x5,,William,Preston,Taulbee,,,,1851-10-22,M,rep,1887-12-05,1889-03-03,KY,10,,Democrat,,,,,,,,,,
T000167,,,410748,,,,,George M. Thomas (American politician),22832,,,9293,Q1507822,kg:/m/02rhgrn,,George,Morgan,Thomas,,,,1828-11-23,M,rep,1887-12-05,1889-03-03,KY,9,,Republican,,,,,,,,,,
T000176,,,410757,,,,,John R. Thomas,22844,,,9302,Q6254023,kg:/m/02rkbsd,,John,Robert,Thomas,,,,1846-10-11,M,rep,1879-03-18,1881-03-03,IL,18,,Republican,,,,,,,,,,
T000176,,,410757,,,,,John R. Thomas,22844,,,9302,Q6254023,kg:/m/02rkbsd,,John,Robert,Thomas,,,,1846-10-11,M,rep,1881-12-05,1883-03-03,IL,18,,Republican,,,,,,,,,,
T000176,,,410757,,,,,John R. Thomas,22844,,,9302,Q6254023,kg:/m/02rkbsd,,John,Robert,Thomas,,,,1846-10-11,M,rep,1883-12-03,1885-03-03,IL,20,,Republican,,,,,,,,,,
T000176,,,410757,,,,,John R. Thomas,22844,,,9302,Q6254023,kg:/m/02rkbsd,,John,Robert,Thomas,,,,1846-10-11,M,rep,1885-12-07,1887-03-03,IL,20,,Republican,,,,,,,,,,
T000176,,,410757,,,,,John R. Thomas,22844,,,9302,Q6254023,kg:/m/02rkbsd,,John,Robert,Thomas,,,,1846-10-11,M,rep,1887-12-05,1889-03-03,IL,20,,Republican,,,,,,,,,,
T000219,,,410798,,,,,Thomas Larkin Thompson,22901,,,9340,Q2425727,kg:/m/02rjzvt,,Thomas,Larkin,Thompson,,,,1838-05-31,M,rep,1887-12-05,1889-03-03,CA,1,,Democrat,,,,,,,,,,
T000312,,,410885,,,,,Joseph Toole,23012,,,,Q367760,kg:/m/0bfps5,,Joseph,Kemp,Toole,,,,1851-05-12,M,rep,1885-12-07,1887-03-03,MT,-1,,Democrat,,,,,,,,,,
T000312,,,410885,,,,,Joseph Toole,23012,,,,Q367760,kg:/m/0bfps5,,Joseph,Kemp,Toole,,,,1851-05-12,M,rep,1887-12-05,1889-03-03,MT,-1,,Democrat,,,,,,,,,,
V000020,,,411116,,,,,Robert J. Vance,20902,,,9600,Q1794468,kg:/m/02rjyn_,,Robert,Johnstone,Vance,,,,1854-03-15,M,rep,1887-12-05,1889-03-03,CT,1,,Democrat,,,,,,,,,,
V000115,,,411169,,,,,Charles Stewart Voorhees,21014,,,,Q1066155,kg:/m/02rhdjv,,Charles,Stewart,Voorhees,,,,1853-06-04,M,rep,1885-12-07,1887-03-03,WA,-1,,Democrat,,,,,,,,,,
V000115,,,411169,,,,,Charles Stewart Voorhees,21014,,,,Q1066155,kg:/m/02rhdjv,,Charles,Stewart,Voorhees,,,,1853-06-04,M,rep,1887-12-05,1889-03-03,WA,-1,,Democrat,,,,,,,,,,
W000225,,,411393,,,,,James B. Weaver,23488,,,9894,Q462305,kg:/m/0134x7,,James,Baird,Weaver,,,,1833-06-12,M,rep,1879-03-18,1881-03-03,IA,6,,National Greenbacker,,,,,,,,,,
W000225,,,411393,,,,,James B. Weaver,23488,,,9894,Q462305,kg:/m/0134x7,,James,Baird,Weaver,,,,1833-06-12,M,rep,1885-12-07,1887-03-03,IA,6,,National Greenbacker,,,,,,,,,,
W000225,,,411393,,,,,James B. Weaver,23488,,,9894,Q462305,kg:/m/0134x7,,James,Baird,Weaver,,,,1833-06-12,M,rep,1887-12-05,1889-03-03,IA,6,,National Greenbacker,,,,,,,,,,
W000236,,,411404,,,,,John B. Weber,23499,,,9902,Q6220156,kg:/m/02rks1r,,John,Baptiste,Weber,,,,1842-09-21,M,rep,1885-12-07,1887-03-03,NY,33,,Republican,,,,,,,,,,
W000236,,,411404,,,,,John B. Weber,23499,,,9902,Q6220156,kg:/m/02rks1r,,John,Baptiste,Weber,,,,1842-09-21,M,rep,1887-12-05,1889-03-03,NY,33,,Republican,,,,,,,,,,
W000302,,,411466,,,,,George West (American politician),23579,,,9960,Q5546166,kg:/m/02rkpys,,George,,West,,,,1823-02-17,M,rep,1881-12-05,1883-03-03,NY,20,,Republican,,,,,,,,,,
W000302,,,411466,,,,,George West (American politician),23579,,,9960,Q5546166,kg:/m/02rkpys,,George,,West,,,,1823-02-17,M,rep,1885-12-07,1887-03-03,NY,20,,Republican,,,,,,,,,,
W000302,,,411466,,,,,George West (American politician),23579,,,9960,Q5546166,kg:/m/02rkpys,,George,,West,,,,1823-02-17,M,rep,1887-12-05,1889-03-03,NY,20,,Republican,,,,,,,,,,
W000378,,,411539,,,,,James Bain White,23663,,,10031,Q1680003,kg:/m/02rl19q,,James,Bain,White,,,,1835-06-26,M,rep,1887-12-05,1889-03-03,IN,12,,Republican,,,,,,,,,,
W000395,,,411555,,,,,Stephen V. White,23683,,,10046,Q404629,kg:/m/02rkwnv,,Stephen,Van Culen,White,,,,1831-08-01,M,rep,1887-12-05,1889-03-03,NY,3,,Republican,,,,,,,,,,
W000418,,,411577,,,,,William Whiting II,23710,,,10067,Q1506858,kg:/m/0clwcj,,William,,Whiting,,,,1841-05-24,M,rep,1883-12-03,1885-03-03,MA,11,,Republican,,,,,,,,,,
W000418,,,411577,,,,,William Whiting II,23710,,,10067,Q1506858,kg:/m/0clwcj,,William,,Whiting,,,,1841-05-24,M,rep,1885-12-07,1887-03-03,MA,11,,Republican,,,,,,,,,,
W000418,,,411577,,,,,William Whiting II,23710,,,10067,Q1506858,kg:/m/0clwcj,,William,,Whiting,,,,1841-05-24,M,rep,1887-12-05,1889-03-03,MA,11,,Republican,,,,,,,,,,
W000474,,,411631,,,,,Beriah Wilkins,23780,,,10119,Q4891800,kg:/m/02rl_0j,,Beriah,,Wilkins,,,,1846-07-10,M,rep,1883-12-03,1885-03-03,OH,16,,Democrat,,,,,,,,,,
W000474,,,411631,,,,,Beriah Wilkins,23780,,,10119,Q4891800,kg:/m/02rl_0j,,Beriah,,Wilkins,,,,1846-07-10,M,rep,1885-12-07,1887-03-03,OH,15,,Democrat,,,,,,,,,,
W000474,,,411631,,,,,Beriah Wilkins,23780,,,10119,Q4891800,kg:/m/02rl_0j,,Beriah,,Wilkins,,,,1846-07-10,M,rep,1887-12-05,1889-03-03,OH,16,,Democrat,,,,,,,,,,
W000614,,,411771,,,,,Thomas Wilson (Minnesota politician),23944,,,10255,Q2428210,kg:/m/0dqq48,,Thomas,,Wilson,,,,1827-05-16,M,rep,1887-12-05,1889-03-03,MN,1,,Democrat,,,,,,,,,,
W000710,,,411862,,,,,William Woodburn,24064,,,10340,Q2581113,kg:/m/0g8fgn,,William,,Woodburn,,,,1838-04-14,M,rep,1875-12-06,1877-03-03,NV,0,,Republican,,,,,,,,,,
W000710,,,411862,,,,,William Woodburn,24064,,,10340,Q2581113,kg:/m/0g8fgn,,William,,Woodburn,,,,1838-04-14,M,rep,1885-12-07,1887-03-03,NV,0,,Republican,,,,,,,,,,
W000710,,,411862,,,,,William Woodburn,24064,,,10340,Q2581113,kg:/m/0g8fgn,,William,,Woodburn,,,,1838-04-14,M,rep,1887-12-05,1889-03-03,NV,0,,Republican,,,,,,,,,,
H000263,,,405139,,,,,Benjamin Harrison,,Benjamin Harrison (President),,4124,Q35678,kg:/m/01b61,,Benjamin,,Harrison,,,,1833-08-20,M,sen,1881-12-05,1887-03-03,IN,,1,Republican,,,,,,,,,,
A000034,,,400695,,,,,George E. Adams,8301,,,27,Q5538700,kg:/m/02rk9m8,,George,Everett,Adams,,,,1840-06-18,M,rep,1883-12-03,1885-03-03,IL,4,,Republican,,,,,,,,,,
A000034,,,400695,,,,,George E. Adams,8301,,,27,Q5538700,kg:/m/02rk9m8,,George,Everett,Adams,,,,1840-06-18,M,rep,1885-12-07,1887-03-03,IL,4,,Republican,,,,,,,,,,
A000034,,,400695,,,,,George E. Adams,8301,,,27,Q5538700,kg:/m/02rk9m8,,George,Everett,Adams,,,,1840-06-18,M,rep,1887-12-05,1889-03-03,IL,4,,Republican,,,,,,,,,,
A000034,,,400695,,,,,George E. Adams,8301,,,27,Q5538700,kg:/m/02rk9m8,,George,Everett,Adams,,,,1840-06-18,M,rep,1889-12-02,1891-03-03,IL,4,,Republican,,,,,,,,,,
A000119,,,400776,,,,,Edward P. Allen,8427,,,104,Q1293200,kg:/m/03x1vp,,Edward,Payson,Allen,,,,1839-10-28,M,rep,1887-12-05,1889-03-03,MI,2,,Republican,,,,,,,,,,
A000119,,,400776,,,,,Edward P. Allen,8427,,,104,Q1293200,kg:/m/03x1vp,,Edward,Payson,Allen,,,,1839-10-28,M,rep,1889-12-02,1891-03-03,MI,2,,Republican,,,,,,,,,,
A000130,,,400786,,,,,John B. Allen,8442,,,113,Q1469787,kg:/m/05dxmp,,John,Beard,Allen,,,,1845-05-18,M,rep,1889-03-04,1889-11-11,WA,-1,,Republican,,,,,,,,,,
A000130,,,400786,,,,,John B. Allen,8442,,,113,Q1469787,kg:/m/05dxmp,,John,Beard,Allen,,,,1845-05-18,M,sen,1889-11-19,1893-03-03,WA,,1,Republican,,,,,,,,,,
A000183,,,400838,,,,,Chapman L. Anderson,8511,,,162,Q1062742,kg:/m/02rtnc6,,Chapman,Levy,Anderson,,,,1845-03-15,M,rep,1887-12-05,1889-03-03,MS,5,,Democrat,,,,,,,,,,
A000183,,,400838,,,,,Chapman L. Anderson,8511,,,162,Q1062742,kg:/m/02rtnc6,,Chapman,Levy,Anderson,,,,1845-03-15,M,rep,1889-12-02,1891-03-03,MS,5,,Democrat,,,,,,,,,,
A000194,,,400849,,,,,John Alexander Anderson,8525,,,172,Q1699114,kg:/m/0860zs,,John,Alexander,Anderson,,,,1834-06-26,M,rep,1879-03-18,1881-03-03,KS,1,,Republican,,,,,,,,,,
A000194,,,400849,,,,,John Alexander Anderson,8525,,,172,Q1699114,kg:/m/0860zs,,John,Alexander,Anderson,,,,1834-06-26,M,rep,1881-12-05,1883-03-03,KS,1,,Republican,,,,,,,,,,
A000194,,,400849,,,,,John Alexander Anderson,8525,,,172,Q1699114,kg:/m/0860zs,,John,Alexander,Anderson,,,,1834-06-26,M,rep,1883-12-03,1885-03-03,KS,1,,Republican,,,,,,,,,,
A000194,,,400849,,,,,John Alexander Anderson,8525,,,172,Q1699114,kg:/m/0860zs,,John,Alexander,Anderson,,,,1834-06-26,M,rep,1885-12-07,1887-03-03,KS,5,,Republican,,,,,,,,,,
A000194,,,400849,,,,,John Alexander Anderson,8525,,,172,Q1699114,kg:/m/0860zs,,John,Alexander,Anderson,,,,1834-06-26,M,rep,1887-12-05,1889-03-03,KS,5,,Ind. Republican,,,,,,,,,,
A000194,,,400849,,,,,John Alexander Anderson,8525,,,172,Q1699114,kg:/m/0860zs,,John,Alexander,Anderson,,,,1834-06-26,M,rep,1889-12-02,1891-03-03,KS,5,,Republican,,,,,,,,,,
A000330,,,400979,,,,,George W. Atkinson,8716,,,284,Q746279,kg:/m/026r9jt,,George,Wesley,Atkinson,,,,1845-06-29,M,rep,1889-12-02,1891-03-03,WV,1,,Republican,,,,,,,,,,
B000057,,,401062,,,,,Charles S. Baker,8845,,,359,Q5082248,kg:/m/02rkn99,,Charles,Simeon,Baker,,,,1839-02-18,M,rep,1885-12-07,1887-03-03,NY,30,,Republican,,,,,,,,,,
B000057,,,401062,,,,,Charles S. Baker,8845,,,359,Q5082248,kg:/m/02rkn99,,Charles,Simeon,Baker,,,,1839-02-18,M,rep,1887-12-05,1889-03-03,NY,30,,Republican,,,,,,,,,,
B000057,,,401062,,,,,Charles S. Baker,8845,,,359,Q5082248,kg:/m/02rkn99,,Charles,Simeon,Baker,,,,1839-02-18,M,rep,1889-12-02,1891-03-03,NY,30,,Republican,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1853-12-05,1855-03-03,MA,7,,Democrat,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1855-12-03,1857-03-03,MA,7,,American,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1857-12-07,1859-03-03,MA,7,,Republican,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1865-12-04,1867-03-03,MA,6,,Republican,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1867-03-04,1869-03-03,MA,6,,Republican,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1869-03-04,1871-03-03,MA,6,,Republican,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1871-03-04,1873-03-03,MA,6,,Republican,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1875-12-06,1877-03-03,MA,5,,Independent,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1877-10-15,1879-03-03,MA,5,,Republican,,,,,,,,,,
B000116,,,401117,,,,,Nathaniel P. Banks,8921,,,409,Q714106,kg:/m/0138xv,,Nathaniel,Prentice,Banks,,,,1816-01-30,M,rep,1889-12-02,1891-03-03,MA,5,,Republican,,,,,,,,,,
B000129,,,401130,,,,,John S. Barbour Jr.,8936,,,422,Q5565647,kg:/m/04ld0m,,John,Strode,Barbour,,Jr.,,1820-12-29,M,rep,1881-12-05,1883-03-03,VA,8,,Democrat,,,,,,,,,,
B000129,,,401130,,,,,John S. Barbour Jr.,8936,,,422,Q5565647,kg:/m/04ld0m,,John,Strode,Barbour,,Jr.,,1820-12-29,M,rep,1883-12-03,1885-03-03,VA,8,,Democrat,,,,,,,,,,
B000129,,,401130,,,,,John S. Barbour Jr.,8936,,,422,Q5565647,kg:/m/04ld0m,,John,Strode,Barbour,,Jr.,,1820-12-29,M,rep,1885-12-07,1887-03-03,VA,8,,Democrat,,,,,,,,,,
B000129,,,401130,,,,,John S. Barbour Jr.,8936,,,422,Q5565647,kg:/m/04ld0m,,John,Strode,Barbour,,Jr.,,1820-12-29,M,sen,1889-12-02,1893-03-03,VA,,2,Democrat,,,,,,,,,,
B000157,,,401159,,,,,George Barnes (Georgia politician),8972,,,447,Q1508346,kg:/m/026zxn5,,George,Thomas,Barnes,,,,1833-08-14,M,rep,1885-12-07,1887-03-03,GA,10,,Democrat,,,,,,,,,,
B000157,,,401159,,,,,George Barnes (Georgia politician),8972,,,447,Q1508346,kg:/m/026zxn5,,George,Thomas,Barnes,,,,1833-08-14,M,rep,1887-12-05,1889-03-03,GA,10,,Democrat,,,,,,,,,,
B000157,,,401159,,,,,George Barnes (Georgia politician),8972,,,447,Q1508346,kg:/m/026zxn5,,George,Thomas,Barnes,,,,1833-08-14,M,rep,1889-12-02,1891-03-03,GA,10,,Democrat,,,,,,,,,,
B000261,,,401255,,,,,Thomas M. Bayne,9113,,,536,Q13219559,kg:/m/0ksrj8,,Thomas,McKee,Bayne,,,,1836-06-14,M,rep,1877-10-15,1879-03-03,PA,23,,Republican,,,,,,,,,,
B000261,,,401255,,,,,Thomas M. Bayne,9113,,,536,Q13219559,kg:/m/0ksrj8,,Thomas,McKee,Bayne,,,,1836-06-14,M,rep,1879-03-18,1881-03-03,PA,23,,Republican,,,,,,,,,,
B000261,,,401255,,,,,Thomas M. Bayne,9113,,,536,Q13219559,kg:/m/0ksrj8,,Thomas,McKee,Bayne,,,,1836-06-14,M,rep,1881-12-05,1883-03-03,PA,23,,Republican,,,,,,,,,,
B000261,,,401255,,,,,Thomas M. Bayne,9113,,,536,Q13219559,kg:/m/0ksrj8,,Thomas,McKee,Bayne,,,,1836-06-14,M,rep,1883-12-03,1885-03-03,PA,23,,Republican,,,,,,,,,,
B000261,,,401255,,,,,Thomas M. Bayne,9113,,,536,Q13219559,kg:/m/0ksrj8,,Thomas,McKee,Bayne,,,,1836-06-14,M,rep,1885-12-07,1887-03-03,PA,23,,Republican,,,,,,,,,,
B000261,,,401255,,,,,Thomas M. Bayne,9113,,,536,Q13219559,kg:/m/0ksrj8,,Thomas,McKee,Bayne,,,,1836-06-14,M,rep,1887-12-05,1889-03-03,PA,23,,Republican,,,,,,,,,,
B000261,,,401255,,,,,Thomas M. Bayne,9113,,,536,Q13219559,kg:/m/0ksrj8,,Thomas,McKee,Bayne,,,,1836-06-14,M,rep,1889-12-02,1891-03-03,PA,23,,Republican,,,,,,,,,,
B000289,,,401282,,,,,James B. Beck,9150,,,560,Q1679975,kg:/m/0b_3_4,,James,Burnie,Beck,,,,1822-02-13,M,rep,1867-03-04,1869-03-03,KY,7,,Democrat,,,,,,,,,,
B000289,,,401282,,,,,James B. Beck,9150,,,560,Q1679975,kg:/m/0b_3_4,,James,Burnie,Beck,,,,1822-02-13,M,rep,1869-03-04,1871-03-03,KY,7,,Democrat,,,,,,,,,,
B000289,,,401282,,,,,James B. Beck,9150,,,560,Q1679975,kg:/m/0b_3_4,,James,Burnie,Beck,,,,1822-02-13,M,rep,1871-03-04,1873-03-03,KY,7,,Democrat,,,,,,,,,,
B000289,,,401282,,,,,James B. Beck,9150,,,560,Q1679975,kg:/m/0b_3_4,,James,Burnie,Beck,,,,1822-02-13,M,rep,1873-12-01,1875-03-03,KY,7,,Democrat,,,,,,,,,,
B000289,,,401282,,,,,James B. Beck,9150,,,560,Q1679975,kg:/m/0b_3_4,,James,Burnie,Beck,,,,1822-02-13,M,sen,1877-10-15,1883-03-03,KY,,2,Democrat,,,,,,,,,,
B000289,,,401282,,,,,James B. Beck,9150,,,560,Q1679975,kg:/m/0b_3_4,,James,Burnie,Beck,,,,1822-02-13,M,sen,1883-12-03,1889-03-03,KY,,2,Democrat,,,,,,,,,,
B000289,,,401282,,,,,James B. Beck,9150,,,560,Q1679975,kg:/m/0b_3_4,,James,Burnie,Beck,,,,1822-02-13,M,sen,1889-12-02,1891-03-03,KY,,2,Democrat,,,,,,,,,,
B000295,,,401288,,,,,Charles D. Beckwith (politician),9158,,,566,Q1064015,kg:/m/02x3c87,,Charles,Dyer,Beckwith,,,,1838-10-22,M,rep,1889-12-02,1891-03-03,NJ,5,,Republican,,,,,,,,,,
B000458,,,401443,,,,,Marion Biggs,9367,,,708,Q1899123,kg:/m/0dm_g3,,Marion,,Biggs,,,,1823-05-02,M,rep,1887-12-05,1889-03-03,CA,2,,Democrat,,,,,,,,,,
B000458,,,401443,,,,,Marion Biggs,9367,,,708,Q1899123,kg:/m/0dm_g3,,Marion,,Biggs,,,,1823-05-02,M,rep,1889-12-02,1891-03-03,CA,2,,Democrat,,,,,,,,,,
B000557,,,401531,,,,,Aaron T. Bliss,9496,,,794,Q302844,kg:/m/03n_76,,Aaron,Thomas,Bliss,,,,1837-05-22,M,rep,1889-12-02,1891-03-03,MI,8,,Republican,,,,,,,,,,
B000632,,,401597,,,,,Melvin M. Boothman,9601,,,856,Q6814026,kg:/m/02rm2hz,,Melvin,Morella,Boothman,,,,1846-10-16,M,rep,1887-12-05,1889-03-03,OH,6,,Republican,,,,,,,,,,
B000632,,,401597,,,,,Melvin M. Boothman,9601,,,856,Q6814026,kg:/m/02rm2hz,,Melvin,Morella,Boothman,,,,1846-10-16,M,rep,1889-12-02,1891-03-03,OH,6,,Republican,,,,,,,,,,
B000677,,,401639,,,,,George E. Bowden,9661,,,892,Q14520012,kg:/m/02x4064,,George,Edwin,Bowden,,,,1852-07-06,M,rep,1887-12-05,1889-03-03,VA,2,,Republican,,,,,,,,,,
B000677,,,401639,,,,,George E. Bowden,9661,,,892,Q14520012,kg:/m/02x4064,,George,Edwin,Bowden,,,,1852-07-06,M,rep,1889-12-02,1891-03-03,VA,2,,Republican,,,,,,,,,,
B000811,,,401768,,,,,Mark S. Brewer,9828,,,1016,Q1900398,kg:/m/048m75,,Mark,Spencer,Brewer,,,,1837-10-22,M,rep,1877-10-15,1879-03-03,MI,6,,Republican,,,,,,,,,,
B000811,,,401768,,,,,Mark S. Brewer,9828,,,1016,Q1900398,kg:/m/048m75,,Mark,Spencer,Brewer,,,,1837-10-22,M,rep,1879-03-18,1881-03-03,MI,6,,Republican,,,,,,,,,,
B000811,,,401768,,,,,Mark S. Brewer,9828,,,1016,Q1900398,kg:/m/048m75,,Mark,Spencer,Brewer,,,,1837-10-22,M,rep,1887-12-05,1889-03-03,MI,6,,Republican,,,,,,,,,,
B000811,,,401768,,,,,Mark S. Brewer,9828,,,1016,Q1900398,kg:/m/048m75,,Mark,Spencer,Brewer,,,,1837-10-22,M,rep,1889-12-02,1891-03-03,MI,6,,Republican,,,,,,,,,,
